essay_set,essay,domain1_score,avg_distance_bw_neighbours,max_distance_bw_neighbours,min_distance_bw_neighbours,avg_distance_bw_points,max_distance_bw_points,clark_and_evans,avg_distance_to_nearest_neighbours,cumulative_frequency_distribution,avg_distance_bw_neighbours_euclid,max_distance_bw_neighbours_euclid,min_distance_bw_neighbours_euclid,avg_distance_bw_points_euclid,avg_distance_bw_centroid_and_points,max_distance_bw_centroid_and_points,min_distance_bw_centroid_and_points
5,The mood from my perspective would be a calm and cozy sentimental feeling. When the author would talk about how his parents passed so many feelings and so much culture it made me think about who I am and where I am from. It gave me a warm and fuzzy feeling about the cooking and music and family and I can relate to that. It gave me a feeling of perseverance and to not stop striving for what you believe in.  It made me feel strong and inspired my the mother and father's dedication to family.,2,0.6590015216620745,0.7762928330499514,0.588040272116372,0.37662207546221094,0.7762928330499514,3.7900337314772603,0.6316722885795434,0.4444444444444444,0.8221928015790236,0.9077000913116934,0.6688903750990122,1.0377741028363434,[0.78768689],[0.89475216],[0.70494885]
5,"The mood of the memoir by @PERSON1 is love and compassion for his parents. He tells how he grew up with pride for Cuba and how he still loves Cuban music. His parents gave him these qualities which he adores but he is ""eternally grateful for his rich culinary skills that were passed on to him by his parents. @PERSON1 also talked about the role of ""family"" in the environment in which he grew up in. In his neighborhood, many people were the victims of racism, so they all came together to be a stronger whole. By growing up like this he learned how to give a helping hand to those who were in need. @PERSON1 also told the reader of the courage his parents had by leaving everything they knew and loved behind and how he wished he could have that same courage, but at least he knew of it.",3,0.7735214220875227,0.8416868973741839,0.7061852024326093,0.393097980921393,0.8416868973741839,5.481749127137931,0.7601818291202223,0.38461538461538464,0.6703767067227434,0.766570019720822,0.562695481811994,1.0371667074666644,[0.77780221],[0.88080928],[0.70688467]
5,"In the memoir from: Home The Blueprints of Our Lives by Narciso Rodriguez. The mood Narciso creates In his memoir is a sort of loving mood. This mood is described by The @CAPS1 ""I learned there how to love. I will never forget, and parents turned this simple house into a home"". this shows how he loved his home. Also The @CAPS1 ""passed on to me their rich culinary skills and a love of cooking that is still with me today and to that I am externaly grateful. This shows he loved That his parents passed on to him a love of cooking and cooking skills",2,0.6988519803296109,0.8085566940647352,0.5779936605945378,0.38702710781143607,0.8085566940647352,4.233635536970863,0.6693965539928961,0.6,0.7684919201601702,0.9187016266508538,0.6187783220754665,1.0307156266000908,[0.78022872],[0.91810604],[0.70094478]
5,"In the memoir ""@PERSON1"" by himself he creates a tone of love. It is tone of love because he explains that his parents taught him many great things. Also that he is grateful and thankful to everything his parent's gave him, as it says in paragraph @NUM1. For example he explains that family doesn't have to be blood related. His parents taught him that anybody you can trust his family, anybody that you help because you know they will do the same for you. Also in the last sentence it says, ""I will never forget how my parents turned this simple house into a home"". So the author's tone for his memoir is love and that he is grateful for everything with his parents.",3,0.7382514551484186,0.7803924253376519,0.6998517563907309,0.39482070149895476,0.7803924253376519,4.8004993947326335,0.7237025135752885,0.7272727272727273,0.7222478480351974,0.7747880272813578,0.6627330905611218,1.029742485504714,[0.77744864],[0.83697515],[0.73702545]
5,"In the memoir Narciso Rodriguez from Home: The Blueprints of Our Lives the mood was well shown in a few ways. ""My parents both shared cooking duties and unwillingly passed on to me their rich culinary skills and a love of cooking that is still with me today (and for which I am eternally greatful)."" The mood is is happy and greatfull for what Narciso learned. ""Passionate Cuban music (which I adore to this day) filled the air mixing with the aromas of the kitchen."" In the parenthesis it emphasizes the love Narciso has for Cuban music even more. ""Our landlord and his daughter, Alegria (my babysitter and first friend), lived above us, and Alegria graced our kitchen table for meals more often then not."" This here shows how friendly both the families are together and they are happy to enjoy these meals.",3,0.7588929604176063,0.808399297664824,0.735152759079674,0.37029287274860356,0.808399297664824,5.184508033958902,0.7483192772554873,0.6666666666666666,0.6935420883167797,0.727801127946812,0.6190326361916246,1.0527870829609236,[0.79186046],[0.8995516],[0.73580805]
5,"The mood created by the author in the memoir was ""solidority."" because in paragraph @NUM1 it says ""My parents both shared cooking duties and unwittingly passed on to me their non culinary skills and a love of cooking that is still with me to today (and for which I am eternally grateful). Passionate cuban music (which I adore to this day filled the air, mixing with the aromas of the kitchen."" also in paragraph @NUM2 it says. ""growing up in this enviroment instilled in me a great sense that ""family had nothing to do with being blood related."" This is now the mood created by the author was ""solidarity"".",3,0.6683572831791693,0.7539621686963867,0.6070553420206029,0.3553055654698021,0.7539621686963867,4.133756573782298,0.6536043032922972,0.7,0.8127471116060105,0.8865039853033908,0.7014810493571629,1.062077005643723,[0.80232826],[0.85437339],[0.75154113]
5,"In the memoir ""Narciso Rodriguez"" from Home: The Blueprints of Our Lives, these are some examples about the mood in the memoir. First you should always be happy no matter what culture your in. ""In our neighborhood, despite customs elsewhere, all of the cultures came together in great solidarity and friendship."" located in paragraph @NUM1. It doesnt matter what culture you are in. Second, be happy from where you come from. ""I was born into this simple house, situated, in a two-family, blond-brick, building in the Ironbound section of Newark, New Jersey,"" located in paragraph @NUM2. You should be happy from what town you are from. Lastly, never forget who really matters. ""I will never forget how my parents turned this simple house into a home,"" located in paragraph @NUM3. You should always be thankful to you parents. In conclusion these moods are the examples of the memoir.",3,0.7840562793724123,0.8778102796632923,0.7173210965946556,0.4190596263961276,0.8778102796632923,5.410691108352113,0.7503278548792548,0.5384615384615384,0.6512242756452234,0.7519027907985772,0.4943474898018762,1.0138254864868166,[0.76127914],[0.82958226],[0.71296372]
5,"The mood created by the author in the memoir is very grateful and kind for many reasons. Narciso Rodriguez he tells why his parents made a hard choice to come to @LOCATION1 and leave all their friends, family, and careers behind. He really shows the people who have read his memoir that he respects his parents and thanks them so much to make his life better in @LOCATION1. This memoir relates to people and real life. He explains where he comes from and he just loves the way he can live his life simple and be happy for what he had accomplished so far (and his parents). In his memoir the details and the description just makes you want to keep reading and learn more about his life. In conclusion, every-thing in the memoir is so kind and precious to him.",3,0.7723502189504651,0.8180975872406536,0.7079941567379082,0.44118006547578775,0.8180975872406536,5.233475869914822,0.7553871755731834,0.4166666666666667,0.6726242546366885,0.7642065732013721,0.6031623541955292,0.9927632615319474,[0.7450246],[0.86680238],[0.68128919]
5,"In ""Narciso Rodriguez"" the author Narciso Rodriguez, write a memoir about his childhood. In the story he thanks his parent for thier courage in coming to @LOCATION1. As well as his cuban upbringing. He describes how thier house was always full with family and friend and how there was always a big cuban feast and cultural music playing. Finally, Narciso depicts how his community that he lived in was unity and strong even though they did not have the same heritage or background.The mood in which Narciso creates his memoir is very upbeat. He never says anything negative about his family, friend, or community. Narciso is constantly thanking his parents for his heritage and thier will to give him a better life. ""I will always be grateful to my parents for their love and sacrifice."" @CAPS1, Narciso uses parentheses to give more background information.Narciso's memoir was a very heart felt story. It made me feel like even through hard times people can find the good in things. This story makes me think of my dad because when things go wrong he can always make a joke or find the bright side of the story.",3,0.8348068565595288,0.8863395293025289,0.7917879878582497,0.39032077762420586,0.8863395293025289,6.557285212979251,0.8196606516224064,0.5,0.5724458149826825,0.6453092470153369,0.4767818593391978,1.0400416123425198,[0.77841076],[0.93660074],[0.70372685]
5,"the mood was definatly uplifting and happy. at first when he describes his ""house"" he says within these walls my young parents treated our traditional cuban ""home"". You see how he goes from house to home that then you know is a happy place for them. with their kitchen as the ""heart"" (happy heart) cuban music fills the air/ (which he adores). this is just a verry uplifting story how he was born into a cuban, Spanish, Italian people dealt with racism and his parents are welcoming in their extended big extended family  into sleep eat everything. this is a good family and like he said family is not about being blood related its about loving them the way they come and still be in their homes. their family is without a worry all about love and courage his parenths taught him something special and how you can have more than a blood related family. All you need is a little selfishness and alot of courage.",3,0.8037824077885689,0.8614017363801312,0.7386932725873264,0.3642490279402076,0.8614017363801312,5.857970036788479,0.7828041735589296,0.5714285714285714,0.6241904807022055,0.7229200888240329,0.526494565251854,1.0586541175675237,[0.79582131],[0.89032801],[0.73397448]
5,The mood in this memoir is heritage love and family love. This is showed by the author when he writes about his home and how we learn to love there. All the friendships he had and family moments made him love his home. He show the warmth and love for his family and home.,1,0.37087724010714007,0.569121483027308,0.2041319617054749,0.3917141382349685,0.569121483027308,1.6807730412475457,0.3430863603735292,0.5,1.1165039146530527,1.2616402326293537,0.9283086953946861,1.0033376580370967,[0.77812994],[0.84696087],[0.6965095]
5,"I think the mood is happy. because Spanish cuban and Italian in the same neigh borhood with out fighting, and it seems like they like than life in United States.",1,0.033960471623605964,0.1018814148708179,0.0,0.20023517685885223,0.1018814148708179,0.1018814148708179,0.025470353717704473,0.75,1.2514837637939276,1.4142135623730951,1.0,0.8960831067193598,[0.72396331],[0.83680056],[0.44747645]
5,"I think that the mood created by the author was happiness. I think this because when @CAPS1 was talking throughout the story @CAPS1 talked about how great her life was and how nice your parents are. @CAPS1 talked about her life as being very nice because @CAPS1 grew up in a house that turned into a home. Also, @CAPS1 talked about the great cooking that went on in her house and all of the great music, that @CAPS1 still loves today. Also, @CAPS1 talks about how caring her parents were when they opened there doors to family that needed a place to stay until they got back on their feet. Lastly, I think the mood set by the author was happiness because @CAPS1 had a lot of her family or close friends living either above or below them. Those are the reasons I thought the mood set by the author was happiness.",3,0.8091257341522455,0.937630827305269,0.6851860203974125,0.4045611028003234,0.937630827305269,5.679420223474916,0.7875938781017676,0.38461538461538464,0.6081195941155231,0.7934909950372313,0.353183161248469,1.0199254242567395,[0.77037336],[0.86918382],[0.71115098]
5,"The mood created by the author in the memoir is that family is very important. Family is very important an example of that in paragraph @NUM1 is when the author @PERSON1 writes ""Growing up in this enviorment instilled in me a great sence that ""family"" had nothing to do with being blood relatives.""The second way that shows family is important is in paragraph @NUM2 when the author writes ""I will always be grateful to my parents for their love and sacrifice.The third and final example is in paragraph @NUM3 when the author writes, ""I will never forget how my parents turned this simple house into a home."" @CAPS1 three examples show that family is the most important thing.",3,0.7305143212376825,0.8575301931894853,0.6415561612120396,0.39580114440317665,0.8575301931894853,4.600432014615927,0.693541221182719,0.6363636363636364,0.7253669312426042,0.8466921976585828,0.5337973525796368,1.028631132636213,[0.77636615],[0.8741626],[0.72714055]
5,"The mood of the author in this memoir was happy, grateful, and gratitude. I say happy because in the story the author said ""in our neighborhood despite customs else where, all of the cultures came together in a great solidarity and friendship. I say happy because the author was happy to enjoy having so many friends and family to come over everyday and have fun. another mood is grate full the author as it says in the story ""I will always be grateful to my parents for their love and sacrifice. The author says this because the authors parents loved him a lot they went out every day trying to get money to make sure the author had a good life and the author was greatful for that. Now the author had gratitude for all the things the author's parents did ""parents created our traditional Cuban home"" also ""passed on to me the rich culonary skills and love for cooking"" and ""where I celebrated my first birthdays"". The author had gratitude for all these things and more because without the things his parents did he wouldn't be who he is today.",4,0.8448555624418825,0.8962053345237937,0.786753200492122,0.45197042137758625,0.8962053345237937,6.645653882645371,0.8307067353306714,0.5625,0.5541297985126117,0.6530647739816909,0.4556197218650802,0.9868313013324422,[0.73874113],[0.84822736],[0.68331905]
5,I think the mood in this story was sad/happy. I think it was happy because it says he loved to cook  And he thanked his parents for teaching him to cook.  Also In paragraph @NUM1 Its a paragraph dedicated to his parents. I think it is sad because in paragraph @NUM2 it says his parents had very good Jobs but when they came to the united states they had to startover.,2,0.5363644663690418,0.6460074902350442,0.45834557173993046,0.37563234666836126,0.6460074902350442,2.708062103244632,0.5117756328645584,0.7142857142857143,0.9605615285176503,1.0408212413859257,0.8414184568512337,1.0245208748479786,[0.78754735],[0.89138438],[0.6972033]
5,"In the memoir the expressed different moods. One of these moods were appreciative, he was appreciative that his parents made a house into a home. They made him happy by the way his parents passed on their rich culinary skills and love of cooking and their passionate cuban music which filled the air of his home. The author also expresses how he is grateful that his parents left their families, friends, and careers in the country they loved so that they could come to america, start their life over, have a better life for themselves and himself.",3,0.6303175696086144,0.7579524006672458,0.5316674292924618,0.33361640716424446,0.7579524006672458,3.663085569183304,0.6105142615305508,0.5555555555555556,0.8565189450693513,0.9678146214100489,0.6957695011032808,1.0739485234926724,[0.81489709],[0.91387162],[0.75271513]
5,The author in the story created a mood that you could feel all over while reading the article. The author created a feeling of homeliness and peace. He created this feeling because while reading he never uses a word about violence or hate. Also while reading he talks about how him and his family always helped each other out. He also considers his community family and that really makes you feel at peace inside.,2,0.5524594730198676,0.711679184426593,0.4915911643641288,0.34219383373419865,0.711679184426593,2.8304264464229663,0.5349003201068181,0.8571428571428571,0.9420758555057503,1.0083737755771631,0.759369232420444,1.0497302242546493,[0.81023478],[0.86389738],[0.75024471]
5,"The move the author created in the memoir was that he made it so theres still hope. Even if your an immigrant you can still make it to the top. @PERSON1 family moved from Cuba when racism was legal. The neighborhood was a family, or unity. Now Narciso is a famous fashion designer. Coming from Cuba with nothing starting a new life entirely over was very hard",1,0.4216928163271403,0.5362097843508806,0.31325272262680015,0.2834771416256151,0.5362097843508806,2.0944958169829944,0.39582250384300416,0.5714285714285714,1.0736438873672178,1.171961840140881,0.9631097711570777,1.101424624885058,[0.84562732],[0.89361953],[0.79912695]
5,"In the memoir, Narciso Rodriguez, the mood created Is happy and loving. In the memoir it says, ""In our neighborhood despite customs elsewhere, all of these cultures came together in great solidarity and friendship."" @CAPS1 of people were very close to his family and @CAPS2 found out you don't have to be blood relatives to be family. Also it says, ""I will always be grateful to my parents for their love and sacrifice."" @CAPS2 is happy his parents moved to @LOCATION1 and is grateful of the sacrifices they had to make do do it. ""I will never forget how my parents turned this simple house into a home. @CAPS2 went from Just living there to it being his home. @CAPS2 appieriates all his parents have done to make his life better.",3,0.7540132252504937,0.8234431415753383,0.720715593138607,0.36852027376742935,0.8234431415753383,4.874456040288791,0.7348518973963375,0.6363636363636364,0.6994139826102939,0.7473746140475919,0.5942337224100667,1.048766522641875,[0.79211708],[0.92261851],[0.71615571]
5,"The mood created by the author in the memoir is how she learned the definition of ""family"". She learned the definition of ""family"" at what she calls it her ""simple house"". I know this because in paragraph @NUM1, she says ""It was here where I learned the definition of ""family.' ",2,0.25332021214608175,0.3619840130505929,0.15813036605629086,0.3789225909283173,0.5861695476234978,1.0477420422168073,0.23428224292812358,0.6,1.2198175494914179,1.2975897918400168,1.0,0.9908842125356365,[0.78378985],[0.88410103],[0.66675376]
5,"In the memoir, ""Narciso Rodriguez from Home: the blueprints of Our Lives,"" the author creats a special mood. I think the mood is kind of both happy and sad at the same time. It is sad because the parents had to leave all of their family, friends, and careers back in Cuba, while coming to @LOCATION1 not Knowing the language. He didn't even get to meet his real grand parents until 1970 when they were allowed to leave Cuba. The mood is happy too because the parents did all of this for their child. He gets to live a happy life in their new home, with their new friends.",2,0.6902976631766009,0.8196218399076742,0.6144084328215036,0.37851740334287626,0.8196218399076742,4.198823848430716,0.6638923427437338,0.7,0.7825938772176296,0.8781703333391498,0.6006299361375953,1.0410726224866682,[0.7858251],[0.89136242],[0.70057613]
5,"The mood set by the author is a very happy one. This is shown by explaining how happy he is to be a Cuban-@CAPS1 and be free of dark times. He also shows his happiness by explaining his qualities and family. Overall, Narciso Rodriguez wants people to be happy with their lives and family and heritage. That is the mood set by Narciso Rodriguez.",1,0.4461655302621151,0.5422034461122344,0.3511290010645311,0.3800324097985453,0.5422034461122344,2.0504683816410827,0.41855010572758794,0.6666666666666666,1.0498895132981847,1.1391847953123928,0.9568662956628431,1.0095913295612413,[0.78664963],[0.83482504],[0.75099176]
5,"In this memoir gives a grateful feeling. Some of the reasons I think this is because like in paragraph @NUM1. The author says ""our neighborhood was made up of mostly Spanish, Cuba, and Italian immigrants at a time when overt racism was the norm and segregation prevail in the United States."" But the main part of the story is that how he loves the neighborhood he lives in and the house he lives in and mostly how much the people are basically family in that neighborhood. And that is why I think the author has a grateful mood in the memoir.",2,0.6852809868261336,0.7855114163551988,0.6023075947431356,0.40804648996861864,0.7855114163551988,3.9950120633307074,0.6658353438884512,0.5555555555555556,0.7897186549946881,0.8918434899205853,0.6549634854628177,1.0097240104002778,[0.76721807],[0.87033183],[0.69969633]
5,"In the story ""Narciso Rodriguez"", the mood in the story is willing, greatful, and hopeful. ""The faith that this struggle would lead them and their children to better times drove them to endure these hard times"" that quote represents that the family was willing to go through not having a good job like in cuba and segragtion to make a better life for their kids. ""My parents always kept there door open for the people we considered family"" this quote shows the family was was greatful to have a home and still let the people they loved live there with them. ""My mother and Father came to this country with such courage, with out knowlage of the language and culture. That quote showed that the family was hopeful enough that even without knowing about the country they still believed it would bring a better life. In the story ""Narciso Rodriguez"" the family was willing to do anything for a better life.",3,0.8097551521152813,0.8534060457978937,0.7609055817184628,0.4256688150964418,0.8534060457978937,5.967124769922315,0.7973905883279138,0.42857142857142855,0.6153172499373132,0.691511993072481,0.5414682893801008,1.0099451591644717,[0.75725304],[0.83801156],[0.72008834]
5,"The mood created by the author is showing even though they came From Cuba they can still make a living and become bilingual and translate and help others Find @CAPS1. For example, ""Often someone staying with us temporarily until they were able to got back on their Feet."" meaning the would help some one until the got a @CAPS2 or @CAPS3 a apartment that was good for them and for what the make a mounth if they had Jobs. Therefore, ""my parents always kept their arms and their door open to many people we considered family"" @CAPS4 each other if the had problems. Also the mood was good because they came got an apartment and at the end every ones happy because it became their Home.",2,0.6969440139630139,0.7942188841270901,0.6221065715891977,0.3569005517149666,0.7942188841270901,4.444418104764904,0.6700212393167111,0.5454545454545454,0.7761823522971864,0.8693600271588318,0.6415311619444687,1.064358182070112,[0.80058499],[0.89470288],[0.74631189]
5,"I think that the author created a very warming, and the loving tone. Narciso created this mood by including all of the greatest aspects of his home in @LOCATION1. For example, in paragraph @NUM1 he explains the endless celebrations he had with family and friends that ""... formed the backdrop to life in our warm home.""",2,0.26350247478538563,0.3277342110670458,0.20091101770200998,0.28399533679821987,0.3277342110670458,1.2397875076657094,0.2530705652714897,0.6666666666666666,1.213079586545516,1.2641906361763562,1.0,1.0901438172980735,[0.8458417],[0.86952655],[0.80425253]
5,What I think the mood of this story is really soft and explainable since it explains how these people immigrated from their country to where they live now just to basically get a better life. And they certainly did They are happy of ther home and the @CAPS1 is happy because of his amazing educational options. That is what I would say the mood of this story is.,1,0.49866417570392696,0.6830777844760179,0.4115224374519887,0.32982859550035565,0.6830777844760179,2.524403393378123,0.47706739912043356,0.7142857142857143,0.9961764227401142,1.084875626556345,0.7961434739090463,1.0604706171831222,[0.81770954],[0.87568645],[0.75032661]
5,"During Narciso's life, growing up in a small house doesn't matter when you're surrounded by people you love. The author created the mood of happiness, love, achievement, and being proud. Narciso was very proud of his cuban heratige, as well has his brave parents, that created a beautiful home and life for him. The mood was also happy because it's a very happy story. There is love and achievement in the mood as well because Narciso loved his friends, family, neighborhood, home and childhood. The achievement was of his parents comming over to @LOCATION1 and starting a better life. Anyone would be happy with a childhood like that because being surrounded by the ones you love and being proud of you and your family is what is important.",3,0.7233785661337236,0.7896305125369296,0.6460075300918721,0.43679494325897633,0.7896305125369296,4.59135183327904,0.6921723323407716,0.6363636363636364,0.7408428801372698,0.8414184094826165,0.6486439508128792,0.9965169675557709,[0.74848326],[0.86784956],[0.6766132]
5,"The mood created in this memoir was very greatful. Narciso was very very greatful for the ""house that his parents turned into a home."" And he was very greatful to his overall parents, for giving up there own life, to try to give their son a better one, with many more oppertunities than they had. He is also greatful to his parents, not only for giving him things they never had, but things they did have, too. Things like teaching them how to cook, how to treat others, and the real meaning of family. They also showed him the value of being selfless for someone you love.",3,0.686093571604131,0.7730558067369395,0.5559913856489186,0.33494167780373685,0.7730558067369395,4.096087191540715,0.647648250995552,0.7,0.7870645149912097,0.9423466605778168,0.67371239154859,1.0755104161623434,[0.81413099],[0.91467139],[0.76593513]
5,"No matter what nationality you are you can get along with anyone. He shows that his home, to him at least was a wonderful @CAPS1 with nice smells, food, and people. He is unexplainable happy and grateful for what his Parents did for him. To him it was @CAPS2/heaven on earth. It was in the warmth of the kitchen in the humble house where a cuban feast always filled the air with not Just scent and music but love and life. He will never forget that house or its gracious neigh bor hood.",2,0.6013375204396085,0.7187599551592228,0.43415176119759646,0.30264522551234246,0.7187599551592228,3.416320038465637,0.5693866730776063,0.2222222222222222,0.8884958011235081,1.0638122379465311,0.7499867263369095,1.0996710152261386,[0.83393882],[0.92329075],[0.79640287]
5,"In the memoir ""Narciso Rodriguez"" by Narciso Rodriguez a certain mood is created by the author. The mood is happiness and joyfulness because in this memoir the author continues to talk on about his family a culture which is a perfect reason for the mood to be happy. ""My parents always kept their arms and their door open to the many people we considered family."" this quot was found in @CAPS1 @NUM1, this quot also shows that his family was kind and generous. This mood involved the familys culture which Narciso loved so much. His beautiful culture was just another piece of the puzzel that fit together, and that last quot ""I will never forget how my parents turned this simple house in to a home"" found in @CAPS1 @NUM2 really puts every thing together touching the reader emotionally.",2,0.7509379543568617,0.7974049825763013,0.6750027911587136,0.3722198935215359,0.7974049825763013,5.066201477841159,0.7312431967501182,0.5,0.7041451313462342,0.8062223128161193,0.6365453910346045,1.0522688831484384,[0.79028797],[0.90785075],[0.73429826]
5,"The mood that was created by the author in the memoir would be I believe love. I said love because basically throughout the whole story all that was being talked about was ""eternal @CAPS1"", ""a dore"", bonds, and unity. The family are imigrants and they came looking for a better lifestyle in a foreign country Just for the benefit of the children. From my point of view only loving parent would give up The country they all love in order to do something like that because they had to leave behind families, friends, and careers. Now their facing cultural hardships over Just one desition.",2,0.643603573748294,0.7098442968363458,0.5631459654390313,0.345706605645906,0.7098442968363458,3.715545939084885,0.6192576565141475,0.6666666666666666,0.8427936561125142,0.9347235254993517,0.761781731421349,1.0635855722291443,[0.80752771],[0.9224256],[0.74784017]
5,"In this memoir by Narciso Rodriguez the mood is very warm and inviting. It is of home and family. Some examples of this are, he mentioen that the kitchen was the heart of the home and the Cuban music was playing all the time. The memoir also conveys a sense of family because the author often mentions large amounts of family and friends would often be visiting. He also mentions there was rarely a time when was not staying with them in their home until they got back on their feet. The mood of this memoir is warming and of family.",2,0.6750814618601942,0.7479369316696285,0.6121085537185254,0.39570144299345794,0.7479369316696285,3.88998603593733,0.648331005989555,0.5555555555555556,0.8039228663930167,0.8807853839403498,0.7100184058605402,1.0216482849734398,[0.77626835],[0.84302164],[0.72840727]
5,"The mood in the memoir is very adventorous. In the memoir it showed how Narciso's parent's and relatives moved. At first Narciso lived in a furnished one-room apartment, then they could afford to move into a modest three-room apartment that was soon to be Narciso's home. Narciso was born in 1961, in the Ironbound section of Newark, New Jersey. Narciso grew up with his family for a while. ""Family"" had nothing to do with being a blood relative. Narciso will always be greatful and loving to his parents for what they did for him.",1,0.6295518394397849,0.7195273602778307,0.5551265730757503,0.3307782260253176,0.7195273602778307,3.628258047661046,0.6047096746101743,0.7777777777777778,0.8577272186714093,0.9432639364719183,0.748962802443712,1.0760960341739154,[0.81707645],[0.89240027],[0.77087915]
5,In the author's memoir the author creats a mood and that mood in the story as happyness anjoy. It is happyness and @CAPS1 becuse he was happy for his home and how his parents were cooks. He also joyed the music and things he does with his family and relitize. I think this is the mood the author used in the memoir.,2,0.38589002302247144,0.47061820856614534,0.3183500979855577,0.37538162238172307,0.659634840108349,1.7153458807710202,0.35014351168949914,0.6666666666666666,1.1068756026056303,1.1676043011349713,1.0,1.0123064772027464,[0.7900659],[0.83373017],[0.77474222]
5,"Narciso Rodriguez, a memoir about growing up in a new environment with his family, Narciso puts a definite mood in the memoir. The mood, to put it in general terms, is happy. The author did not put any negative information in the memoir and only put a positive feeling. In paragraph two, the author explains how his parents brought their Cuban heritage into their home like food, music, family gatherings, and fun celebrations. All of that set a very happy backdrop for the family. In paragraph four, Narciso shows that there was always people over and having a fun time. Narciso's surrogate grandparents, babysitter, cousins, and aunts and uncles came and had a good time. Finally in paragraph six, the author sums it up and tells that he will always be grateful for his parents' love and sacrifice. His parents were thanked repeatedly by him for their strength and perseverance and taught him that friends and family are very important. Overall, this memoir had a very positive and happy mood.",3,0.81508609443427,0.8777161793608802,0.744577425014101,0.4045973401987088,0.8777161793608802,6.013701949839152,0.80361472580259,0.5714285714285714,0.605847632337933,0.714734321249371,0.49453780571179795,1.0255317691606014,[0.77012456],[0.8828278],[0.71447277]
5,"Home and family is the @CAPS1 one thing all of us love. The mood the author created was heartwarming and appreciation, because he explains how comftable his home is with everyone, together having a good time. Not only Just being together but being together: ""Growing up in this enviroment instilled in him a great sense that ""familly"" nothing to do with being a Blood relative.""Narciso Rodriguez show his appreciation for his parents he loved so much because they had to make an important change to give him a better life wiched he deseverd. They had made this change ""even though it meant leaving behind their families."" Such bravery they had.The author left us knowing his appreciation for his ""home"" with being grateful for his parents and his hispanic heritage.",2,0.7239414775183202,0.7888345792056173,0.6444867755551588,0.3536878951850235,0.7888345792056173,4.654382812358921,0.7016746099669855,0.45454545454545453,0.7410996437724142,0.8432238426952138,0.6498698651182142,1.0636320201353031,[0.80284155],[0.91181761],[0.75487249]
5,"The author created a mood in the memoir. The author creates the mood of friendliness. I know this because in the text it says ""In our neighborhood, despite customs elsewhere, all of these cultures came together in great solodalriy and friendship."" This means that even though there was segregation around them, their neighborhood was still friendly. All and all, the author created a mood in the memoir.",2,0.4169927399733298,0.5107494514085291,0.33839745354227657,0.3582084975637839,0.8011480559082829,2.147105724943862,0.40576484191175083,0.42857142857142855,1.0786108935580452,1.1503065212870205,0.9891921437127075,1.0366886936490296,[0.79803901],[0.91136925],[0.70867057]
5,"The mood created in this memoir is excilent. For example in paragraph @NUM1 it says ""I will always be grateful to my parents for their love and sacrifice."" This gives me the feeling of thankfulness and to really admire what my parents have done for me. Another example is in paragraph @NUM2 it says ""It was here I learned the real definition of family."" This quote makes me feel so happy that I have a family that supports me and is always there for me. This memoir really changed how I look at things and made me relize how thankful I am to have my family.",3,0.6747755838685255,0.8162759426931357,0.6136457720905891,0.3805109845769143,0.8162759426931357,4.177577460449403,0.660532993840105,0.7,0.8027045298856191,0.8790383699354777,0.6061749867931937,1.0411316242740052,[0.78615217],[0.85605121],[0.72703595]
5,"The way the author describes his family and his home gives the memoir a very warm, happy, and pleasant mood. He had a very warm tone when he talks about how much love there was in his house. ""Here, the innocence of childhood, and the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm home."" The mood of the memoir was happy up lifting when he talked about how his parents helped others and they always had people in their house. ""My parents always kept their arms and their door open to the many people we considered family, knowing that they would do the same for us."" The mood of the memoir was brought to life when the author described the rich culture in his home. ""traditional Cuban home, the very heart of which was the kitchen.... Unwittingly passed on to me they're rich culinary skills and a love of cooking that is still with me today (and for which I am eternally grateful). Passionate Cuban music (which I adored to this day) filled the air, mixing with the aromas of the kitchen."" I think the addition in the parentheses make it light and airy. His tone is thrilled and thankful for his rich culture. The author's tone was very sweet, I think, when thanking his parents. ""But, in reality, there is no way to express my gratitude for the spirit of generosity impressed upon me... and the demonstration of how important family and friends are.... and these teachings have been the basis of my life."" The mood of the memoir is warm, happy, and sweet, thanks to the author.",4,0.9092191747789109,0.9682828802571404,0.8619710694758094,0.5148569553004926,0.9682828802571404,8.616355318044826,0.8983171402248383,0.34782608695652173,0.4213746540669105,0.5254120868883604,0.2518615482476829,0.9320992133931432,[0.69554526],[0.78001627],[0.61716787]
5,The mood changed throughout the memoir. First the mood started off depressing by saying in Cuba they had a one room furnished apartment. That when they came to @LOCATION1 and @PERSON1 could afford to move into a modest three-room apartment. Next mood was inspirring. It was inspirring because the parents were a poor family and they found a way to move out of cuba. Also because his parents were selflessly getting out of cuba so there children could have a better place to live. Lastly there was a mood of family. They were honest hardworking immagrants who extended a hand to help people in need. Also they were always had Alegria graced at the dinner table for meals and had the surrogated grandparents Sergio and @CAPS1 there too. The mood changed throughout the whole memior from depressing to inspirring and to family which it always was about.,3,0.7835746703826688,0.8675112082398397,0.7160774090979116,0.3894916073488129,0.8675112082398397,5.502154030129865,0.7630114800436177,0.6923076923076923,0.6536401626162364,0.753555029048428,0.514759733779091,1.0381853494332356,[0.78070507],[0.84080042],[0.73466583]
